Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjusted Price,Sector,Stock_code,Stock_name,Lag_1,Lag_2,Lag_3,Lag_5,Lag_10,MA_5,Vol_5,MA_10,Vol_10,MA_20,Vol_20,Price_to_High,Price_to_Low,Daily_Return,Day_of_Week,Month,Quarter,Volume_MA_5,Volume_Ratio,Target
2026-01-20,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,26.85,27.2,27.0,26.9,0.1,0.0,124023.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,26.9,26.95,26.95,26.45,24.75,26.939999999999998,0.04183300132656004,26.494999999999997,0.5002499375312119,25.950000000000003,1.1440061188647517,0.8571428571428571,1.9565217391304346,0.003717472118959231,1,1,1,486326.0,0.2550202950284377,27.05
2026-01-21,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,26.9,27.2,27.05,27.0,0.05,0.0,359336.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,27.0,26.9,26.95,26.9,25.75,26.97,0.0570087712548479,26.625,0.4516943410955655,26.02857142857143,1.1377633736878188,0.8587301587301588,1.960144927536232,0.0018518518518517713,2,1,1,404347.6,0.8886809270043894,27.15
2026-01-22,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,26.95,27.5,27.15,27.05,0.1,0.0,2053802.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,27.05,27.0,26.9,26.95,26.1,27.009999999999998,0.09617692030828837,26.73,0.43792439733104105,26.103333333333335,1.1339669097380862,0.8619047619047618,1.967391304347826,0.003696857670979492,3,1,1,647615.8,3.1713278150409545,27.45
2026-01-23,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,27.2,27.5,27.45,27.15,0.3,0.0,358316.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,27.15,27.05,27.0,26.95,25.95,27.110000000000003,0.21035683967959232,26.880000000000003,0.39595173667727873,26.1875,1.1460802764204576,0.8714285714285714,1.9891304347826086,0.011049723756906049,4,1,1,620569.4,0.5773987566902268,27.95
2026-01-26,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,27.4,29.25,27.95,27.45,0.5,0.0,478273.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,27.45,27.15,27.05,26.9,26.0,27.32,0.39306488014064966,27.075,0.39458135339168887,26.291176470588233,1.1891745159612854,0.8873015873015873,2.0253623188405796,0.01821493624772308,0,1,1,674750.0,0.7088151167098925,28.65
2026-01-27,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.05,29.0,28.65,27.95,0.7,0.0,638468.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,27.95,27.45,27.15,27.0,26.45,27.65,0.6595452979136296,27.294999999999998,0.5780474797876528,26.42222222222222,1.2806503658208654,0.9095238095238095,2.076086956521739,0.025044722719141266,1,1,1,777639.0,0.8210339244816682,28.3
2026-01-28,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,27.95,28.8,28.3,28.65,-0.35,0.0,463115.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,28.65,27.95,27.45,27.05,26.9,27.9,0.6103277807866647,27.435000000000002,0.6381614215854521,26.521052631578947,1.3170163870440954,0.8984126984126984,2.050724637681159,-0.012216404886561838,2,1,1,798394.8,0.5800576356459235,27.8
2026-01-29,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,27.2,28.5,27.8,28.3,-0.5,0.0,299401.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,28.3,28.65,27.95,27.15,26.95,28.03,0.46178999556072314,27.52,0.6228072646403962,26.585,1.313402571867996,0.8825396825396825,2.0144927536231885,-0.017667844522968212,3,1,1,447514.6,0.6690306863731373,27.2
2026-01-30,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,26.8,27.85,27.2,27.8,-0.6,0.0,437643.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,27.8,28.3,28.65,27.45,26.95,27.98,0.5461226968365014,27.544999999999998,0.6020566603087997,26.75,1.156218882938326,0.8634920634920634,1.971014492753623,-0.021582733812949728,4,1,1,463380.0,0.944458112132591,28.1
2026-02-02,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,27.3,28.25,28.1,27.2,0.9,0.0,1210497.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,27.2,27.8,28.3,27.95,26.9,28.01,0.5481788029466051,27.665,0.5783357348652974,26.9675,0.9535632620528303,0.8920634920634921,2.036231884057971,0.03308823529411775,0,2,1,609824.8,1.9849914270459317,28.0
2026-02-03,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,27.7,28.15,28.0,28.1,-0.1,0.0,600653.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,28.1,27.2,27.8,28.65,27.0,27.880000000000003,0.42071367935922327,27.764999999999997,0.5354385533788211,27.130000000000003,0.8238868087815235,0.8888888888888888,2.0289855072463765,-0.003558718861210064,1,2,1,602261.8,0.9973287364398671,28.15
2026-02-04,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.0,28.5,28.15,28.0,0.15,0.0,216573.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,28.0,28.1,27.2,28.3,27.05,27.85,0.38729833462070995,27.875,0.4826144078522998,27.25,0.7862301792330502,0.8936507936507936,2.039855072463768,0.005357142857142838,2,2,1,552953.4,0.39166591615134294,28.45
2026-02-05,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.2,28.75,28.45,28.15,0.3,0.0,243476.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,28.15,28.0,28.1,27.8,27.15,27.98,0.4671723450718953,28.005000000000003,0.4387165625118116,27.3675,0.7809028175940385,0.9031746031746032,2.0615942028985508,0.010657193605683846,3,2,1,541768.4,0.4494097477815243,28.35
2026-02-06,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.15,28.9,28.35,28.45,-0.1,0.0,488181.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,28.45,28.15,28.0,27.2,27.45,28.21,0.18506755523314092,28.095,0.40307843184941033,27.4875,0.7346454569167452,0.9,2.0543478260869565,-0.0035149384885764245,4,2,1,551876.0,0.8845845805941914,28.65
2026-02-09,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.4,29.0,28.65,28.35,0.3,0.0,311958.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,28.35,28.45,28.15,28.1,27.95,28.32,0.25396850198394777,28.165,0.43464544937986355,27.619999999999997,0.6898512425458818,0.9095238095238095,2.076086956521739,0.01058201058201047,0,2,1,372168.2,0.838217773576571,28.6
2026-02-10,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.35,28.8,28.6,28.65,-0.05,0.0,15573807.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,28.65,28.35,28.45,28.0,28.65,28.440000000000005,0.20124611797490477,28.160000000000004,0.4286931044205574,27.727500000000003,0.6650039572497944,0.9079365079365079,2.072463768115942,-0.0017452006980801515,1,2,1,3366799.0,4.62570144520062,28.6
2026-02-11,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.4,29.0,28.6,28.6,0.0,0.0,1244401.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,28.6,28.65,28.35,28.15,28.3,28.53,0.12549900397998384,28.189999999999998,0.4495676935802528,27.8125,0.6623075688752662,0.9079365079365079,2.072463768115942,0.0,2,2,1,3572364.6,0.34834098400818325,28.65
2026-02-12,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.5,29.0,28.65,28.6,0.05,0.0,1511554.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,28.6,28.6,28.65,28.45,27.8,28.57,0.12549900397998193,28.275,0.4479893351904713,27.8975,0.6548352544925382,0.9095238095238095,2.076086956521739,0.0017482517482516613,3,2,1,3825980.2,0.395076273525932,29.6
2026-02-13,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.95,30.0,29.6,28.65,0.95,0.0,661730.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,28.65,28.6,28.6,28.35,27.2,28.82,0.4367493560384105,28.515000000000004,0.4509557751166569,28.029999999999994,0.7180749117935814,0.9396825396825397,2.1449275362318843,0.03315881326352543,4,2,1,3860690.0,0.17140200326884572,29.1
2026-02-16,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.0,30.0,29.1,29.6,-0.5,0.0,5839093.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.6,28.65,28.6,28.65,28.1,28.910000000000004,0.4393176527297366,28.615,0.4594985189190949,28.139999999999997,0.7042353075649102,0.9238095238095239,2.108695652173913,-0.016891891891891886,0,2,1,4966117.0,1.1757864343510231,29.65
2026-02-17,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.4,30.0,29.65,29.1,0.55,0.0,719762.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.1,29.6,28.65,28.6,28.0,29.119999999999997,0.5007494383421346,28.78,0.5078276172963017,28.272499999999997,0.7273736099289301,0.9412698412698413,2.148550724637681,0.018900343642611617,1,2,1,1995308.0,0.3607272661664264,29.5
2026-02-18,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.3,29.75,29.5,29.65,-0.15,0.0,414560.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.65,29.1,29.6,28.6,28.15,29.3,0.42278836313214846,28.915000000000003,0.5011375947669826,28.395,0.7168828723240426,0.9365079365079365,2.1376811594202896,-0.005059021922428242,2,2,1,1829339.8,0.22661727471298662,29.4
2026-02-19,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.1,29.5,29.4,29.5,-0.1,0.0,385613.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.5,29.65,29.1,28.65,28.45,29.45,0.21794494717694018,29.01,0.49317565047573925,28.507500000000004,0.6871518257117111,0.9333333333333332,2.1304347826086953,-0.003389830508474634,3,2,1,1604151.6,0.2403843876102483,29.05
2026-02-20,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.65,29.4,29.05,29.4,-0.35,0.0,1161775.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.4,29.5,29.65,29.6,28.35,29.339999999999996,0.25836021365519746,29.080000000000002,0.4353797831267562,28.5875,0.6496709693537512,0.9222222222222223,2.1050724637681157,-0.011904761904761862,4,2,1,1704160.6,0.6817285882562946,29.2
2026-02-23,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.6,29.4,29.2,29.05,0.15,0.0,247415.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.05,29.4,29.5,29.1,28.65,29.360000000000003,0.23822258499134702,29.135,0.4089621009335033,28.65,0.6452253788202027,0.9269841269841269,2.115942028985507,0.005163511187607606,0,2,1,585825.0,0.42233602184952845,29.0
2026-02-24,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.85,29.75,29.0,29.2,-0.2,0.0,556511.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.2,29.05,29.4,29.65,28.6,29.23,0.21679483388669563,29.175,0.3683672684215972,28.6675,0.6499544518454151,0.9206349206349206,2.101449275362319,-0.006849315068493178,1,2,1,553174.8,1.0060310050277055,29.0
2026-02-25,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.9,30.0,29.0,29.0,0.0,0.0,3894497.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.0,29.2,29.05,29.5,28.6,29.130000000000003,0.1717556403730609,29.214999999999996,0.31714875584381175,28.702500000000004,0.6479674699437104,0.9206349206349206,2.101449275362319,0.0,2,2,1,1249162.2,3.1176871986680355,29.0
2026-02-26,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.9,29.7,29.0,29.0,0.0,0.0,4284843.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.0,29.0,29.2,29.4,28.65,29.05,0.08660254037821877,29.25,0.2624669291336202,28.7625,0.6147046787728666,0.9206349206349206,2.101449275362319,0.0,3,2,1,2029008.2,2.1117918596879006,29.2
2026-02-27,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.95,30.85,29.2,29.0,0.2,0.0,2900214.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.0,29.0,29.0,29.05,29.6,29.079999999999995,0.10954451150085415,29.209999999999997,0.23190036174556072,28.8625,0.49891329275155666,0.9269841269841269,2.115942028985507,0.006896551724137945,4,2,1,2376696.0,1.2202713346595442,30.55
2026-03-02,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.5,31.0,30.55,29.2,1.35,0.0,272117.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.2,29.0,29.0,29.2,29.1,29.35,0.6763874629234033,29.355,0.4781038938696025,28.985000000000003,0.593628450162301,0.9698412698412698,2.213768115942029,0.046232876712328785,0,3,1,2381636.4,0.11425631553162356,31.0
2026-03-03,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,30.45,31.5,31.0,30.55,0.45,0.0,931615.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,30.55,29.2,29.0,29.0,29.65,29.75,0.9526279441628575,29.49,0.7066352194260314,29.135,0.7009579910830235,0.9841269841269841,2.2463768115942027,0.014729950900163713,1,3,1,2456657.2,0.3792205929260297,30.45
2026-03-04,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.3,31.4,30.45,31.0,-0.55,0.0,1262638.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,31.0,30.55,29.2,29.0,29.5,30.04,0.8855789067045057,29.584999999999997,0.7692167733769111,29.25,0.7192832689925582,0.9666666666666667,2.2065217391304346,-0.01774193548387104,2,3,1,1930285.4,0.6541198519141264,29.85
2026-03-05,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.0,30.65,29.85,30.45,-0.6,0.0,835689.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,30.45,31.0,30.55,29.0,29.4,30.21,0.6976747093022254,29.630000000000003,0.7703534542301904,29.32,0.7053181439680358,0.9476190476190477,2.1630434782608696,-0.019704433497536922,3,3,1,1240454.6,0.673695756378347,30.0
2026-03-06,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.0,30.5,30.0,29.85,0.15,0.0,392736.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.85,30.45,31.0,29.2,29.05,30.369999999999997,0.4590751572454572,29.725,0.7491662031885457,29.402499999999996,0.6820007331374272,0.9523809523809523,2.1739130434782608,0.005025125628140614,4,3,1,738959.0,0.5314719761177549,29.9
2026-03-09,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.8,30.0,29.9,30.0,-0.1,0.0,496641.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,30.0,29.85,30.45,30.55,29.2,30.24,0.48656962502805723,29.794999999999998,0.7270373672193708,29.464999999999996,0.6665109467257463,0.9492063492063492,2.1666666666666665,-0.0033333333333334103,0,3,1,783863.8,0.6335807317546747,29.8
2026-03-10,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.5,30.0,29.8,29.9,-0.1,0.0,298781.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.9,30.0,29.85,31.0,29.0,30.0,0.26220221204244193,29.875,0.671751442127176,29.525,0.6379448912018291,0.946031746031746,2.1594202898550723,-0.0033444816053510573,1,3,1,657297.0,0.45456011513821,29.9
2026-03-11,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.8,29.95,29.9,29.8,0.1,0.0,228099.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.8,29.9,30.0,30.45,29.0,29.889999999999997,0.07416198487063842,29.964999999999996,0.597703940090694,29.590000000000003,0.604065175988562,0.9492063492063492,2.1666666666666665,0.003355704697986406,2,3,1,450389.2,0.5064486448609336,29.85
2026-03-12,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.6,30.0,29.85,29.9,-0.05,0.0,406945.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.9,29.8,29.9,29.85,29.0,29.890000000000004,0.07416198487063842,30.05,0.49721446300581557,29.65,0.564054868551659,0.9476190476190477,2.1630434782608696,-0.0016722408026754731,3,3,1,364640.4,1.1160173145926782,29.95
2026-03-13,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.8,30.0,29.95,29.85,0.1,0.0,486646.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.85,29.9,29.8,30.0,29.2,29.880000000000003,0.057008771254544864,30.125,0.4022506128714959,29.6675,0.5678387002253997,0.9507936507936507,2.1702898550724634,0.003350083752093669,4,3,1,383422.4,1.2692164046753658,30.1
2026-03-16,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.35,30.45,30.1,29.95,0.15,0.0,303056.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.95,29.85,29.9,29.9,30.55,29.919999999999998,0.1151086443320034,30.080000000000002,0.3735713526965021,29.7175,0.5591993806938703,0.9555555555555556,2.181159420289855,0.005008347245408995,0,3,1,344705.4,0.8791739264891121,30.15
2026-03-17,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.9,30.45,30.15,30.1,0.05,0.0,436288.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,30.1,29.95,29.85,29.8,31.0,29.99,0.12942179105524976,29.994999999999997,0.19500712237689596,29.7425,0.5671431175545204,0.9571428571428571,2.184782608695652,0.0016611295681061566,1,3,1,372206.8,1.1721655810694485,29.95
2026-03-18,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.9,30.0,29.95,30.15,-0.2,0.0,239207.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,30.15,30.1,29.95,29.9,30.45,30.0,0.12247448713894782,29.945,0.11167910378474,29.765000000000004,0.5659412281184303,0.9507936507936507,2.1702898550724634,-0.0066334991708125735,2,3,1,374428.4,0.63885912500227,29.95
2026-03-19,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.75,30.0,29.95,29.95,0.0,0.0,1566363.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.95,30.15,30.1,29.85,29.85,30.02,0.09746794344782049,29.955000000000002,0.10658851303518391,29.792499999999997,0.5606093958691992,0.9507936507936507,2.1702898550724634,0.0,3,3,1,606312.0,2.5834273443375686,30.05
2026-03-23,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.7,30.6,30.05,29.95,0.1,0.0,1105943.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.95,29.95,30.15,29.95,30.0,30.04,0.0894427190996932,29.959999999999997,0.11005049346119067,29.8425,0.5349065338916568,0.953968253968254,2.177536231884058,0.0033388981636059967,0,3,1,730171.4,1.5146347830112217,29.45
2026-03-24,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.0,30.0,29.45,30.05,-0.6,0.0,1558640.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,30.05,29.95,29.95,30.1,29.9,29.910000000000004,0.27018512172203657,29.915000000000003,0.19585992727214993,29.854999999999997,0.5218640678022811,0.9349206349206349,2.1340579710144927,-0.019966722129783787,1,3,1,981288.2,1.5883610951400415,28.75
2026-03-25,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,27.05,29.95,28.75,29.45,-0.7,0.0,823387.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,29.45,30.05,29.95,30.15,29.8,29.630000000000003,0.5449770637375145,29.810000000000002,0.4188608891319238,29.842499999999994,0.5458636324789773,0.9126984126984127,2.083333333333333,-0.02376910016977929,2,3,1,1058708.0,0.7777281365589,27.15
2026-03-26,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,25.9,28.85,27.15,28.75,-1.6,0.0,1173432.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,28.75,29.45,30.05,29.95,29.9,29.07,1.190378091196234,29.535000000000004,0.9363196272878129,29.75,0.7957121934071569,0.8619047619047618,1.967391304347826,-0.05565217391304356,3,3,1,1245553.0,0.9420972050165669,27.0
2026-03-27,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,26.5,28.55,27.0,27.15,-0.15,0.0,1443104.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,27.15,28.75,29.45,29.95,29.85,28.48,1.3636348484840128,29.25,1.220427975934832,29.65,0.9955162638445112,0.8571428571428571,1.9565217391304346,-0.0055248618784530246,4,3,1,1220901.2,1.1819990020486506,27.15
2026-03-30,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,26.55,29.0,27.15,27.0,0.15,0.0,909906.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,27.0,27.15,28.75,30.05,29.95,27.9,1.1247221879202187,28.97,1.3556876074113975,29.547500000000003,1.1394221758140526,0.8619047619047618,1.967391304347826,0.005555555555555536,0,3,1,1181693.8,0.7700015012349223,27.0
2026-03-31,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,26.7,28.0,27.0,27.15,-0.15,0.0,875384.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,27.15,27.0,27.15,29.45,30.1,27.410000000000004,0.7528280016046613,28.659999999999997,1.421423386765674,29.369999999999997,1.2465109200019866,0.8571428571428571,1.9565217391304346,-0.0055248618784530246,1,3,1,1045042.6,0.8376538908557412,27.5
2026-04-01,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,27.0,28.5,27.5,27.0,0.5,0.0,415028.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,27.0,27.15,27.0,28.75,30.15,27.160000000000004,0.20432816741722037,28.395,1.358399793875117,29.195,1.2513045823838118,0.873015873015873,1.9927536231884058,0.0185185185185186,2,4,2,963370.8,0.4308081581878961,28.7
2026-04-02,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.0,29.5,28.7,27.5,1.2,0.0,463530.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,27.5,27.0,27.15,27.15,29.95,27.47,0.7172865536172176,28.27,1.252819043419886,29.107499999999998,1.219714699168789,0.9111111111111111,2.079710144927536,0.043636363636363695,3,4,2,821390.4,0.564323615177387,28.75
2026-04-07,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.0,29.5,28.75,28.7,0.05,0.0,234077.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,28.7,27.5,27.0,27.0,29.95,27.82,0.8460200943240367,28.15,1.1249691353790652,29.0525,1.2092271346433983,0.9126984126984127,2.083333333333333,0.0017421602787457413,1,4,2,579585.0,0.4038700104385034,30.0
2026-04-08,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,28.75,31.0,30.0,28.75,1.25,0.0,686820.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,28.75,28.7,27.5,27.15,30.05,28.389999999999997,1.1770726400694353,28.145,1.115658749100463,29.0525,1.2092271346433983,0.9523809523809523,2.1739130434782608,0.04347826086956519,2,4,2,534967.8,1.2838529720854226,30.75
2026-04-09,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,29.95,31.0,30.75,30.0,0.75,0.0,879108.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,30.0,28.75,28.7,27.0,29.45,29.139999999999997,1.261645750597212,28.275,1.3381683169334142,29.095,1.2546649793974103,0.9761904761904762,2.2282608695652173,0.02499999999999991,3,4,2,535712.6,1.6410067637012833,30.9
2026-04-10,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,30.45,31.4,30.9,30.75,0.15,0.0,1403169.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,30.75,30.0,28.75,27.5,28.75,29.82,1.056290679690007,28.49,1.574766296594147,29.149999999999995,1.3100823598055478,0.9809523809523809,2.2391304347826084,0.004878048780487809,4,4,2,733340.8,1.9133927909097652,31.2
2026-04-13,COOP,Co-operative Bank of Kenya Ltd,13.8,31.5,30.5,31.5,31.2,30.9,0.3,0.0,615153.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,30.9,30.75,30.0,28.7,27.15,30.32,0.9827258010248623,28.895000000000003,1.7070849096892726,29.214999999999996,1.3796548004559117,0.9904761904761904,2.260869565217391,0.009708737864077666,0,4,2,763665.4,0.8055268707996984,31.9
2026-04-14,COOP,Co-operative Bank of Kenya Ltd,14.95,34.3,31.0,34.3,31.9,31.2,0.7,0.0,519504.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,31.2,30.9,30.75,28.75,27.0,30.95,0.6910137480542133,29.385,1.8032455308261184,29.317499999999995,1.500199548130353,0.9300291545189505,2.1337792642140467,0.022435897435897356,1,4,2,820750.8,0.6329619173079087,31.95
2026-04-15,COOP,Co-operative Bank of Kenya Ltd,14.95,34.3,31.0,32.5,31.95,31.9,0.05,0.0,548875.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,31.9,31.2,30.9,30.0,27.15,31.339999999999996,0.5583457710056688,29.865,1.78092516531278,29.4175,1.6074067870167021,0.9314868804664723,2.137123745819398,0.0015673981191222097,2,4,2,793161.8,0.6920088688083565,32.4
2026-04-16,COOP,Co-operative Bank of Kenya Ltd,13.8,34.3,30.0,34.0,32.4,31.95,0.45,0.0,772043.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,31.95,31.9,31.2,30.75,27.0,31.669999999999998,0.6078651166170832,30.404999999999994,1.6277882062615923,29.5325,1.7359416525484432,0.9446064139941691,2.3478260869565215,0.014084507042253502,3,4,2,771748.8,1.0003812121249815,32.5
2026-04-17,COOP,Co-operative Bank of Kenya Ltd,13.8,34.3,30.0,33.0,32.5,32.4,0.1,0.0,679032.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,32.4,31.95,31.9,30.9,27.5,31.99,0.5152669211194205,30.904999999999994,1.3863320910469241,29.65,1.8553620727644025,0.9475218658892129,2.3550724637681157,0.0030864197530864335,4,4,2,626921.4,1.0831214247910503,32.3
2026-04-20,COOP,Co-operative Bank of Kenya Ltd,13.8,34.3,31.0,33.0,32.3,32.5,-0.2,0.0,483836.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,32.5,32.4,31.95,31.2,28.7,32.21,0.27018512172189935,31.264999999999997,1.2057846684489415,29.767499999999995,1.9474865718069558,0.9416909620991254,2.3405797101449273,-0.006153846153846287,0,4,2,600658.0,0.8055099574133701,32.2
2026-04-21,COOP,Co-operative Bank of Kenya Ltd,13.8,34.3,30.85,33.0,32.2,32.3,-0.1,0.0,806807.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,32.3,32.5,32.4,31.9,28.75,32.269999999999996,0.21095023109699307,31.610000000000003,0.8461678320521561,29.880000000000003,2.0221406062830884,0.9387755102040818,2.3333333333333335,-0.003095975232197956,1,4,2,658118.6,1.2259294905204017,32.9
2026-04-22,COOP,Co-operative Bank of Kenya Ltd,13.8,34.3,31.95,33.45,32.9,32.2,0.7,0.0,2815492.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,32.2,32.3,32.5,31.95,30.0,32.46,0.27018512172187825,31.9,0.7207249436812065,30.022499999999997,2.1321767355402166,0.9591836734693878,2.3840579710144927,0.021739130434782483,2,4,2,1111442.0,2.5331884164895695,32.55
2026-04-23,COOP,Co-operative Bank of Kenya Ltd,13.8,34.3,31.5,33.25,32.55,32.9,-0.35,0.0,2229205.0,-,Banking,COOP,Co-operative Bank of Kenya Ltd,32.9,32.2,32.3,32.4,30.75,32.489999999999995,0.27018512172187564,32.08,0.6192289111825044,30.177500000000002,2.1999686002543877,0.9489795918367346,2.3586956521739126,-0.010638297872340496,3,4,2,1402874.4,1.5890267867173284,32.2
